"","PC1_gc_SDLD","PC2_gc_SDLD","PC3_gc_SDLD","PC1_gc_SDSD","PC2_gc_SDSD","PC3_gc_SDSD","PC1_gc_LDLD","PC2_gc_LDLD","PC3_gc_LDLD","PC1_gc_SDLD_vel","PC2_gc_SDLD_vel","PC3_gc_SDLD_vel","PC1_gc_SDSD_vel","PC2_gc_SDSD_vel","PC3_gc_SDSD_vel","PC1_gc_LDLD_vel","PC2_gc_LDLD_vel","PC3_gc_LDLD_vel","PC1_gc_SDLD_acc","PC2_gc_SDLD_acc","PC3_gc_SDLD_acc","PC1_gc_SDSD_acc","PC2_gc_SDSD_acc","PC3_gc_SDSD_acc","PC1_gc_LDLD_acc","PC2_gc_LDLD_acc","PC3_gc_LDLD_acc","PC1_mean_dist_SDLD_ori","PC2_mean_dist_SDLD_ori","PC3_mean_dist_SDLD_ori","PC1_mean_dist_SDSD_ori","PC2_mean_dist_SDSD_ori","PC3_mean_dist_SDSD_ori","PC1_mean_dist_LDLD_ori","PC2_mean_dist_LDLD_ori","PC3_mean_dist_LDLD_ori","PC1_mean_dist_SDLD_vel","PC2_mean_dist_SDLD_vel","PC3_mean_dist_SDLD_vel","PC1_mean_dist_SDSD_vel","PC2_mean_dist_SDSD_vel","PC3_mean_dist_SDSD_vel","PC1_mean_dist_LDLD_vel","PC2_mean_dist_LDLD_vel","PC3_mean_dist_LDLD_vel","PC1_mean_dist_SDLD_acc","PC2_mean_dist_SDLD_acc","PC3_mean_dist_SDLD_acc","PC1_mean_dist_SDSD_acc","PC2_mean_dist_SDSD_acc","PC3_mean_dist_SDSD_acc","PC1_mean_dist_LDLD_acc","PC2_mean_dist_LDLD_acc","PC3_mean_dist_LDLD_acc","mean_total_euclid_SDLD_ori","mean_total_euclid_SDSD_ori","mean_total_euclid_LDLD_ori","mean_total_euclid_SDLD_vel","mean_total_euclid_SDSD_vel","mean_total_euclid_LDLD_vel","mean_total_euclid_SDLD_acc","mean_total_euclid_SDSD_acc","mean_total_euclid_LDLD_acc","PC1_se_dist_SDLD_ori","PC2_se_dist_SDLD_ori","PC3_se_dist_SDLD_ori","PC1_se_dist_SDSD_ori","PC2_se_dist_SDSD_ori","PC3_se_dist_SDSD_ori","PC1_se_dist_LDLD_ori","PC2_se_dist_LDLD_ori","PC3_se_dist_LDLD_ori","PC1_se_dist_SDLD_vel","PC2_se_dist_SDLD_vel","PC3_se_dist_SDLD_vel","PC1_se_dist_SDSD_vel","PC2_se_dist_SDSD_vel","PC3_se_dist_SDSD_vel","PC1_se_dist_LDLD_vel","PC2_se_dist_LDLD_vel","PC3_se_dist_LDLD_vel","PC1_se_dist_SDLD_acc","PC2_se_dist_SDLD_acc","PC3_se_dist_SDLD_acc","PC1_se_dist_SDSD_acc","PC2_se_dist_SDSD_acc","PC3_se_dist_SDSD_acc","PC1_se_dist_LDLD_acc","PC2_se_dist_LDLD_acc","PC3_se_dist_LDLD_acc","se_total_euclid_SDLD_ori","se_total_euclid_SDSD_ori","se_total_euclid_LDLD_ori","se_total_euclid_SDLD_vel","se_total_euclid_SDSD_vel","se_total_euclid_LDLD_vel","se_total_euclid_SDLD_acc","se_total_euclid_SDSD_acc","se_total_euclid_LDLD_acc","PC1_diff_SDLD_SDSD_ori_spread","PC2_diff_SDLD_SDSD_ori_spread","PC3_diff_SDLD_SDSD_ori_spread","PC1_diff_SDLD_LDLD_ori_spread","PC2_diff_SDLD_LDLD_ori_spread","PC3_diff_SDLD_LDLD_ori_spread","PC1_diff_SDLD_SDSD_vel_spread","PC2_diff_SDLD_SDSD_vel_spread","PC3_diff_SDLD_SDSD_vel_spread","PC1_diff_SDLD_LDLD_vel_spread","PC2_diff_SDLD_LDLD_vel_spread","PC3_diff_SDLD_LDLD_vel_spread","PC1_diff_SDLD_SDSD_acc_spread","PC2_diff_SDLD_SDSD_acc_spread","PC3_diff_SDLD_SDSD_acc_spread","PC1_diff_SDLD_LDLD_acc_spread","PC2_diff_SDLD_LDLD_acc_spread","PC3_diff_SDLD_LDLD_acc_spread","removed_outlier_only_SDLD","removed_outlier_only_SDSD","removed_outlier_only_LDLD","removed_fnt1_only_SDLD","removed_fnt1_only_SDSD","removed_fnt1_only_LDLD","removed_total_SDLD","removed_total_SDSD","removed_total_LDLD"
"WxT_3.",4.76549633701066,0.346619274899417,-0.257481655252242,5.21887699207333,-0.115252452221651,0.19794983586731,4.83048214267772,-0.0741830786366701,1.00833020515162,0.491553601193273,-0.0834094988462713,0.107571551853387,0.588097268405676,0.0735172857596078,0.0298791621138624,0.436230621565525,0.521347399820894,-0.0164009524674692,-0.180219652012073,-0.0283949049043053,-0.0450402218128478,-0.196333439696242,0.05836059711317,0.062995874213537,-0.0843069375868478,0.307558718967505,-0.0624480559926194,0.570575076255623,0.613733299178999,0.546303160364379,0.478869913204666,0.383024607109213,0.624546176453375,0.126113624281463,0.098088275038117,0.29247533799531,0.110546483318131,0.145858546594328,0.097171451152788,0.0992898637845014,0.137011480324996,0.0792515648334216,0.0172325742303626,0.128547799245394,0.0771190823174261,0.0430072745177445,0.0574508109965981,0.0346686234236054,0.0357868414504905,0.0580778338733062,0.0252454601564603,0.0371047243553251,0.0233246945283311,0.0390077847488499,1.16452009126464,0.984108468792615,0.353903366771151,0.235065138490033,0.212030657539872,0.154017246262199,0.0882786022109675,0.0861666358110487,0.0624292245016961,0.0780991235492085,0.0719714279485554,0.0735094669101602,0.141558942475706,0.117192329648104,0.128869350131026,0.0384564328224121,0.0252496632042939,0.145136576382884,0.0141364905600757,0.0163754736163967,0.0104653289010686,0.0197867687969498,0.0318287233877115,0.0111698238432656,0.00479326556551557,0.0375610751851695,0.0354931273432933,0.00457724691393441,0.00514200360246387,0.00447431047068703,0.00978745069932059,0.0136408820965724,0.00703187617250129,0.0109850960064773,0.00691495934727115,0.0103305218632446,0.085612134580188,0.167011397859363,0.126850942637163,0.0159172674975175,0.0203267009193773,0.0470886542685159,0.00543050661628599,0.00970803322890623,0.00690718833824094,0.839275904491362,0.624089661782391,1.14322270447202,0.22102897502828,0.159822312345332,0.535371857999562,0.898172974881211,0.939344889443209,0.815584864620474,0.155885322744919,0.881318251462633,0.793639298400181,0.832111354457607,1.01091408225282,0.728193324782287,0.86275461003733,0.405994173515013,1.12516105044684,0,0,0,9,2,9,9,2,9
"WxT_30.",5.0660545942601,-0.195201996720224,0.0454629198026419,4.40620650296692,-0.384034754013613,0.264789926329301,4.74839266617023,0.544095836918525,0.912222345126076,0.528128287678051,0.0195828691758855,0.0561616389333524,0.469931310245344,0.136373477137913,-0.0680630715948776,0.376342448262082,0.309779093919997,-0.10099477353168,-0.184392756731133,0.0213589890700826,-0.0264570102779721,-0.143994530933399,0.0823276854609383,0.0372883841360943,-0.0402406218443537,0.0956932359389093,0.0183785802752424,0.450669592117802,0.655077183624533,0.537992595166012,0.478053442047069,0.503449618125284,0.29835679707629,0.164580948815633,0.783904992380396,0.486935960772833,0.104534566857257,0.120749692082395,0.089530323404748,0.109248523445841,0.0869864876997411,0.0686563296185883,0.0936724582870687,0.140327462742202,0.0506882804955328,0.037685899960003,0.0491480935796166,0.0239453382562763,0.0368642101065516,0.0508999908598736,0.0356208666880714,0.0285417635795272,0.0420992737961536,0.0211860139428185,1.08132099852276,0.826933041476283,0.964436730530423,0.208075319365025,0.173103597008922,0.187247049451426,0.0740377209104633,0.0810695561744046,0.0631314985554075,0.0560911403066086,0.0931517122391115,0.0684503426714536,0.0941630287054672,0.113237862970334,0.0523493167956383,0.0449173408564268,0.190073115054746,0.107644798525847,0.0118289495034276,0.0176818833108817,0.0132402510248163,0.0249598159349086,0.0131646931239926,0.0131540779044114,0.0286447481696382,0.0161834801228499,0.0112267644234366,0.005241616232444,0.00663075912215129,0.00323819093872746,0.0102146340002364,0.0146557935056201,0.00840085794152364,0.0108481337417661,0.0109289720762588,0.00465185940969001,0.0875580465207918,0.109069091103022,0.202878824196816,0.0166999446464148,0.0181802918792163,0.0231839444752323,0.0066049876280145,0.015469329039303,0.0100235355794041,1.0607625861789,0.768534808890311,0.554574170271291,0.365192042450054,1.19666050348916,0.905097886379971,1.04509471584669,0.720386828319074,0.766850012461222,0.896090748766193,1.16213516011658,0.566157683429575,0.978196358470317,1.03564527436693,1.48759087496853,0.757359214184066,0.856579995884391,0.884765699113288,0,0,0,19,2,5,19,2,5
"WxT_31.",5.23749819958922,-0.137789766200217,-0.0336063611011315,4.86134019310536,-0.150595521445415,0.24860111109163,4.48485699882373,0.248393281493957,0.715648352931935,0.538997875123895,-0.0431425213111318,0.0717430044381996,0.523779944548586,0.142795773450487,-0.0497006883140758,0.341883750983908,0.360752360911699,-0.115589162897905,-0.18702972599431,-0.0120626778290979,-0.0175960078028463,-0.154204092251155,0.084596785693841,0.0471876077412792,-0.029389510608228,0.16766269366254,-0.0337964901322176,0.505700179534578,0.604888903616954,0.405092456872241,0.425254291532741,0.474981784972015,0.301810142191271,0.330930248278218,0.699354352982199,0.523292429369858,0.11411917963249,0.0831814876330183,0.0789856551225952,0.0930342531412092,0.10508870855251,0.0996562846983471,0.0856266834984627,0.109794254725831,0.0984254290368887,0.0437489833244941,0.0410831505589778,0.0217748281139018,0.0339932441454528,0.0469876097821817,0.0349881039870861,0.0330812688208694,0.0445205368382579,0.0323786462188705,1.02076593697803,0.817507097618392,1.0116426567983,0.189620879126138,0.191783404085192,0.203294010747296,0.0740363552978183,0.0743625911252576,0.0719469430648025,0.0611704502505414,0.0766899825361609,0.0473849149925977,0.112330554714752,0.0735036215559826,0.0789186298575205,0.0524068682742353,0.171978270667031,0.0715247868687488,0.0158903868966029,0.0108800508720261,0.0104749999248114,0.0213664616558146,0.0253607100270035,0.0179215661524629,0.0214863813740433,0.0329383456932677,0.0209503680279508,0.00737785500080944,0.00481097713393793,0.00238864303071078,0.00988577110301563,0.010929922688741,0.0100897227182357,0.00657608187388766,0.0098589866433642,0.00580791656759039,0.0689255497072769,0.0846825107237947,0.149470213570492,0.0144595238702552,0.0265673638537086,0.0275698908118743,0.00665160596452357,0.0149922994582665,0.00830798600615177,0.84092177290529,0.785238053024026,0.745040143481261,0.654400100436568,1.1561699161621,1.2917851727239,0.815237661546615,1.26336654396159,1.26170105880199,0.750326840538246,1.31993617630672,1.24611777776763,0.777006493918242,1.14371972798745,1.60681424459781,0.756160859224993,1.08366900377675,1.48697597287571,0,0,0,11,1,1,11,1,1
"WxT_34.",4.95060814425286,0.339963441673066,-0.0203551135093651,4.47440256767984,0.197847566036844,0.532123723710959,4.0748924189715,0.897224177634723,1.26154165117154,0.417815608190524,0.038721153308606,-0.0193593466090581,0.421947496751374,0.23864936645771,-0.0564862775496838,0.083166826268114,0.322722904634268,-0.094903542920722,-0.13225038478849,0.0390657133454564,-0.0337333893740293,-0.104342053182613,0.128280296778218,0.0403969030770719,0.0615215876759086,0.0468988385226537,-0.0490036431565518,0.468870042589471,0.837982237202419,0.52692914118925,0.681386675889732,0.866292136173038,0.263978534244681,0.364791842649426,0.848610465316946,0.504177208779523,0.117386327367227,0.112570793184575,0.0998777958628585,0.102038537940314,0.0516081618717863,0.0866119249862797,0.0670478313945672,0.125397199216587,0.0574215036622446,0.0443854172334578,0.0481356498323763,0.0260564824249881,0.0318798647156063,0.0425045117810781,0.0375670898337109,0.0357165488462825,0.0314441235397192,0.0448575542620333,1.27645886953125,1.23569589564402,1.16739537192324,0.215118504713845,0.15843418854109,0.162460102848941,0.0806060755490325,0.0704554454106274,0.0742566589298309,0.0890849404618315,0.110079344057657,0.0584942324187671,0.197725022319829,0.0946485471437171,0.0749756267806113,0.188004502915844,0.289081313477313,0.0577236679323612,0.0139852284970332,0.0151405068650034,0.0113091970844211,0.0237633116473679,0.0114235522537242,0.0203964685825115,0.0225392825892214,0.030494352415271,0.0152482593225038,0.00494851365238643,0.00701448736051389,0.00312750705733174,0.00921766933987957,0.00581382264553621,0.00777259128062804,0.0103527132878644,0.0132754024387666,0.0117800920862041,0.102253521443991,0.137951504459443,0.192641875032242,0.0159460073505801,0.0215604076565053,0.0266778056001178,0.00608845626940564,0.00865637424757854,0.00311502815900526,1.45325274382338,1.03378341176435,0.500975394241617,0.778023352984457,1.01268311861837,0.956821647103485,0.86925402837675,0.458450726088142,0.867178978450886,0.571172409072971,1.1139407982227,0.574917609726687,0.718250873883308,0.883015227364591,1.44175599841075,0.804691069105448,0.653239826390995,1.72155065025258,0,0,0,14,4,8,14,4,8
"WxT_35.",4.44772202456866,0.0631264838702142,-0.633931318563065,4.51481037037934,-0.45329962267762,-0.125280889655113,4.33510146153838,0.663621389711717,0.60197646182466,0.345570272755112,-0.194051052279614,-0.0215915345493645,0.512436815412894,0.0167742048401911,0.0341626141147218,0.337829416310443,0.325998968803957,-0.0660997638820491,-0.133665548392476,-0.0516924161176004,-0.0185986516816502,-0.179554752978262,0.0487793601128095,0.0194465235201705,-0.0587494100733704,0.175241195531882,-0.0166936683550488,0.506982301412796,0.970701852047479,0.475337461113264,0.674911560182558,0.698996874059262,0.270916539984873,0.520157404123317,0.882436333389296,0.504598882572494,0.15200079400178,0.0995335306266332,0.106882683570014,0.121556415439547,0.090988482693911,0.155923268082611,0.137922911673101,0.17599768979898,0.101831687658777,0.0522430924687276,0.057911432705887,0.0401972850760683,0.0529634308770252,0.0366699803898513,0.0297189758638333,0.033010409762799,0.0976408229843677,0.0159889422467944,1.3066677177906,1.10191874553781,1.30417147978902,0.237357851975845,0.230579773582533,0.287688911635802,0.103874053909692,0.0756551580239356,0.111674015930291,0.0869116921916896,0.122883987567552,0.057562501486832,0.200341612695568,0.161713664473653,0.0826037478750745,0.155378044010549,0.260118071562567,0.13470046388654,0.0249739888792433,0.0168350740450732,0.0192665880234839,0.0223067763096227,0.0264265537477987,0.0420786914899788,0.0481851498348838,0.072652149654282,0.0334492793046577,0.00976764438183724,0.00917043744917182,0.00814920044800754,0.0106603836824269,0.0079986463275402,0.00847779991725655,0.0103506764810126,0.0360435947615083,0.00577548781084961,0.108905803584261,0.183755459767743,0.17478798847421,0.0261368975807394,0.0425035436422647,0.0651117318341375,0.00955861589095917,0.0105527544902669,0.0334847587357096,1.33123298052377,0.720094303503062,0.569945695738713,1.02598730305536,0.90907041284406,1.06155925811254,0.799709082033636,0.914149052294989,1.45882628387107,0.907382836904694,1.76822512665784,0.952742617021504,1.01378820384204,0.633207963893519,0.739327937386662,0.631861710379392,1.68603708149051,0.39776174476802,0,0,0,27,6,6,27,6,6
"WxT_36.",4.89981771419889,-0.0909677519083133,-0.156971965529833,4.28605771147721,-0.329362090215872,-0.0442334022266599,4.49394011698196,0.752431396252486,1.4474079041178,0.515274358902682,-0.0635626124688135,0.0578232138115006,0.558659171709057,0.13436790230218,-0.129564065323178,0.0788276535864431,0.402754072768746,-0.0650172172742774,-0.190058908215507,-0.0130903102989564,-0.031545391099952,-0.172220949035873,0.113175730218525,0.0622823894235885,0.0649488036013968,0.100360086814715,-0.042816014762655,0.537722923789847,0.504111701740082,0.503683660605891,0.507683852353655,0.494415689739945,0.202222232126749,0.408355171780503,0.774629449233448,0.621113681948727,0.128092748925093,0.10192791832092,0.118243660347594,0.140127857645035,0.105029373029129,0.08771186609712,0.103244107089779,0.147211136529605,0.0386506504051961,0.0531442059044408,0.0417344943819443,0.021683929958511,0.0453829035971049,0.064027640005968,0.0387187711343255,0.0280373087512511,0.0414564596407827,0.0149706998888046,1.0121809795814,0.819716295572834,1.1807105958234,0.231069587619588,0.220207465996262,0.203811993363485,0.0795081492064722,0.0994441476405061,0.0579148171247403,0.0668672923428722,0.0626183237579699,0.0543530620354481,0.107578546449761,0.148295465287001,0.0525105727789247,0.12613212098253,0.177322673256157,0.208864165111909,0.0174908411463028,0.0119007339656163,0.0120351638265369,0.0385490970598803,0.0208560541146788,0.015693485491346,0.0215134608863585,0.057050202332574,0.016285575207926,0.00729142740604731,0.00491905553801957,0.00298840985322468,0.0153544456579204,0.0136903945789465,0.00928378926134255,0.00659017840044511,0.0111482588505532,0.00537134470571376,0.065084289722132,0.142181743560999,0.225229777459525,0.0140782754962688,0.0300153626804086,0.0519320963328531,0.00679173517336798,0.0151828379583242,0.0096100413171739,0.944136524393496,0.980766143760067,0.401486583629677,0.759415590658538,1.53662263057889,1.2331424076802,1.09395620611578,1.03042792160676,0.741789165180427,0.806010550606224,1.44426707573985,0.326872918950386,0.853957695382792,1.53416594484174,1.78559750047192,0.527570377129451,0.993338011031903,0.690405287115797,0,0,0,15,3,5,15,3,5
"WxT_38.",4.82118583202247,-0.0418295475330795,-0.599798764222055,4.17862295855906,-0.866099474460378,-0.329873195770829,4.48344393755775,0.382879905837379,0.0687316999921559,0.453091965466687,-0.223395808568545,-0.0862736757502977,0.460316067961594,-0.0911362191164962,-0.131743152188009,0.472840496480595,0.0856811035400567,-0.0130730288364705,-0.168310366819832,-0.113737221967995,0.0329483124706375,-0.169435417129749,-0.0123778471068594,0.0692928025905835,-0.175419540959034,0.0687166160960921,0.0133585564712596,0.672451697963467,0.69250387818285,0.419435905019249,0.426856201304952,0.314106650528663,0.386425057074707,0.943623329095589,0.866386713143992,0.242952916199575,0.110743789865635,0.115733186690795,0.0846387534766095,0.120827459572825,0.0581564517104988,0.0908085017619566,0.121057942587083,0.0558566894367789,0.131661199713088,0.0450238014764137,0.0493540266572776,0.0387786134058593,0.0560078764672105,0.028481345149148,0.0511119009435461,0.0539201699380666,0.0235134272966768,0.0388299729801721,1.16232644040051,0.726111204810645,1.38974167637807,0.214403195510553,0.185073761864846,0.219223615753455,0.0902958900427415,0.0903357438085496,0.0749721958656485,0.0664182070319661,0.0910257974079842,0.0488631655596525,0.100856121870166,0.0707569149519425,0.082525377500859,0.0303202495291863,0.337510648977328,0.065077215211615,0.0161469098981266,0.0153401657929839,0.0132024870342717,0.0316764717828149,0.0201861651895016,0.0202206787857892,0.043960168202116,0.0241745629996609,0.0543975239377407,0.00678397762855799,0.00690422465097346,0.00569006048101598,0.01458583048234,0.00749968501660689,0.0127258013376859,0.0148198323957821,0.00701117302152077,0.0142283809779453,0.0850619894933081,0.0992896882821772,0.204856466244519,0.0156927827886353,0.0285774875680376,0.0340522270908732,0.00745196871091828,0.0151964264863617,0.0159258181579555,0.634776003388338,0.453581070697954,0.921297038356726,1.40325815512604,1.25109294032752,0.579237288205991,1.09105404212213,0.502504539738247,1.07289507503265,1.09313526956195,0.48263329675706,1.55556638425061,1.24396151881024,0.577082501229882,1.31804354138725,1.19759256593012,0.476423685952879,1.00132443039608,0,0,0,16,3,8,16,3,8
"WxT_39.",4.50024355731722,0.203158052202888,-0.833588900999234,4.59660086122336,0.000805093460700401,-0.501890608605326,4.81081855791774,-0.137910149093108,0.396435914417347,0.404242714063091,-0.260273992425484,-0.129801280720215,0.535834313785377,-0.172864264759456,-0.0886952653310346,0.570354403203235,0.218488981661171,-0.00717933341957615,-0.154255671409353,-0.108826001255666,0.0175226608971332,-0.198507670056837,-0.0604929084929453,0.100293914832105,-0.165911757788755,0.14333977339736,0.0249981238517724,0.585594898137206,0.679341052590618,0.357129862164299,0.422407409134672,0.654055566482441,0.429013477911917,0.398491260615429,0.447908835393852,0.425738600361161,0.133923823577338,0.0772113648034842,0.0840601028029345,0.0962956338343713,0.0819176320646193,0.122719832614665,0.0667286561745461,0.104287127269313,0.0968242405663907,0.048842378974357,0.0384816960515847,0.0428707455673833,0.0361094356200454,0.030172735010517,0.0547856130030266,0.0355434091373669,0.0338262780173603,0.0364694026427181,1.08453719181892,0.957234789687694,0.851419719866197,0.193441016358813,0.198548592287421,0.182843391490888,0.085540999875053,0.0822514754537311,0.0722141132961661,0.0636157495240914,0.0909088662277656,0.060760918752662,0.123011878092377,0.118454423703438,0.0944405045499599,0.0771677920419812,0.110195621637478,0.0883532636463543,0.0158867031282131,0.0155760263895934,0.00948005578882118,0.0416448905296007,0.0207337726781288,0.0291540512080097,0.0218828709387667,0.0218362855581753,0.0271816508930455,0.00650824202604597,0.0062975710425477,0.00555169423896435,0.00981981576886657,0.00909726540362794,0.0164553615331043,0.0110699625928596,0.00874166656568283,0.00710666583630748,0.0834077196685267,0.113474871854573,0.0956803826960712,0.0185944904596678,0.0365860247880042,0.030017460523093,0.00728692648446424,0.0118345525503351,0.0107314776905873,0.721330411993618,0.962779393337481,1.20128144790801,0.680489638627386,0.659328379590463,1.19211145710716,0.719032889460199,1.06095303810667,1.45990581170667,0.498258296336736,1.35067068863166,1.15184537417685,0.739305422428407,0.784080175937944,1.27792536094143,0.727716583093295,0.879022535077876,0.85068272454922,0,0,0,20,6,0,20,6,0
"WxT_4.",4.65765926251072,-0.0853451491149929,-0.508967964222235,4.20058874614317,-0.53477669104159,-0.536255497510632,4.18018735154867,0.2248213558368,0.288434906746529,0.462119763104471,-0.167878260726683,-0.0408246960696299,0.538728690944632,-0.0862875298408436,-0.118163273164265,0.574203885385545,0.353167298935323,-0.0124819231553068,-0.168029385887529,-0.0736856344709284,-0.0156702132980906,-0.200856220077939,0.00643078952681779,0.0624317714003436,-0.141772730415983,0.232717167097211,-0.0251966206690301,0.521819183718145,0.724008976855698,0.459198232755446,0.60352879084223,0.415906763393291,0.413366845977771,0.447514678149372,0.441379119928745,0.295795439709934,0.115195996128191,0.115974407287562,0.110923829650793,0.142644744943899,0.150249388234939,0.0804836039346978,0.135536457462053,0.0292312199218518,0.0858473058788602,0.0492904353498524,0.0504383486421063,0.0410379940822869,0.0448083429672777,0.0700226802713894,0.0311805884388628,0.0582897856199016,0.0185417409338696,0.0316800166583591,1.14554427432645,0.936379311723716,0.745973295732095,0.222540192504569,0.236199553398213,0.171803436060986,0.0938375172541366,0.104380891256341,0.0770500401689899,0.0616160096019545,0.0816240898187489,0.0535148068910234,0.119699154457195,0.110790380864227,0.125574349725191,0.11725446094903,0.100320959080496,0.0628384889864404,0.0140345438501661,0.0149394843699635,0.0123358602693787,0.016657190621473,0.0219607421781561,0.0272390811601998,0.0199126519939779,0.0130058537000789,0.011633084842724,0.00664323032238004,0.0060469473888487,0.00601739083378565,0.00856424292713713,0.0189103081061204,0.0100012677588401,0.0128126477890815,0.007938580926382,0.0109794506227622,0.069661587540684,0.145886033503424,0.113939979447852,0.0167531271034465,0.0265127641731902,0.0107972942728778,0.00756612703454247,0.0124277558248037,0.0104601793698866,1.1565860544679,0.574449732929465,0.900192588933409,0.857604879453975,0.609632109598437,0.644156311175232,1.23827867059861,1.29553917755657,0.725575416824987,1.17657264156323,0.252048883934987,0.773930237976116,0.909067705514025,1.3882825698408,0.759798063627119,1.18257802363022,0.36761197448068,0.771967962050878,0,0,0,11,3,6,11,3,6
"WxT_40.",4.49582395571904,0.124358041201133,-0.346454717570832,5.26038279369396,-0.446928752506321,0.563095491586348,4.56293851154105,-0.182476048705071,0.800064322261769,0.371748262922889,-0.114234735658988,0.0125034814420288,0.432243716799226,0.110506750522516,-0.0136592692649468,0.276269268517159,0.285006044412042,-0.146846123424568,-0.138683607418929,-0.0219985348192716,-0.0212312394254493,-0.124282124016346,0.0549155108011387,0.0640014948693475,-0.0449227809887386,0.154590065765582,-0.0156439508283202,0.61130993946356,0.761861097987892,0.415909968228297,0.464124194689259,0.681739409480677,0.219692550722034,0.531460569434747,0.757414909667274,0.700790941393302,0.131314026409671,0.101568081751553,0.12112330998303,0.140906860997966,0.0731468549705731,0.113021511367263,0.107160583184992,0.14158989970224,0.0803506978184231,0.0448055072370532,0.0524541313916058,0.0320067239044559,0.057923653641398,0.0513495645607078,0.0273853451523187,0.0336974129446685,0.0435205955187274,0.0296920470118972,1.21133797494533,0.944608913701956,1.31161203112234,0.234971640762639,0.210068144069902,0.217327376051998,0.0873175612161403,0.0874593981451704,0.0700051678228226,0.0792387606190284,0.0945726851208848,0.060342484452563,0.103388522579613,0.118257553677816,0.0639685542680773,0.107656434742335,0.0980759777057921,0.152236442079503,0.0202894657217073,0.0115469444924294,0.0123786833711396,0.0398436339539233,0.0293348902026397,0.0286184241872108,0.0279172308903604,0.0407686635327566,0.0132073778897192,0.00605558373061613,0.00780761424362689,0.00461977446986643,0.0141245314101458,0.0101108747943836,0.00738643763011473,0.00746987163773564,0.0116202892859761,0.0067620721011926,0.079139188270938,0.0732127899638263,0.102310419650501,0.0147456698321966,0.0488728654146261,0.0421371488632929,0.00712654667989893,0.0150559893143247,0.0121077172105477,0.75922893564685,0.894834256902183,0.528221412095232,0.86937989246685,0.994164043376987,1.68495827204755,1.07305262697807,0.72017560742654,0.933111152453626,0.81606349386222,1.3940393208231,0.663379310140061,1.29277977671228,0.978942233879507,0.855612253039937,0.752081943105455,0.829688612967709,0.927681542807434,0,0,0,20,4,0,20,4,0
"WxT_41.",4.18787100447577,0.00517468398943893,-0.451601956573837,4.0683216016963,-0.17981134229271,0.166433659036281,4.42796484852518,0.561930573625883,0.313014329551103,0.387982996264964,-0.119527114362793,-0.0862282445209498,0.443509125597871,0.138031962144081,-0.130192599350441,0.39667067309733,0.241434587114611,-0.022170742896414,-0.147716571101532,-0.0287218181369184,-0.0141051906011217,-0.134825328240846,0.075739528738343,0.00381375886255861,-0.0643644579574271,0.152977208185452,-0.012581543223493,0.609164018598092,0.841541817838385,0.437369981060006,0.830905306617289,0.373905955546005,0.397435960723762,0.419115641463899,0.586348435781815,0.674265084100718,0.17110740344355,0.119688439270863,0.0853140348036845,0.1493665207215,0.129841923507046,0.0689591389472092,0.122731075638953,0.200174458137361,0.0577154827103515,0.0614113603705298,0.0520410647386602,0.0321438455047798,0.0488518331831495,0.0795209607602296,0.0313677441775701,0.0570841741262088,0.0777471118329335,0.0291413991674449,1.26337352803876,1.05394514191752,1.16011472975329,0.25617795480246,0.22707234688394,0.27855806067979,0.0967375576619653,0.104779620389166,0.109397156973761,0.0733703186974002,0.082856156676982,0.0510307557939708,0.231088200152385,0.0740148534819502,0.0986742734041894,0.109111311803629,0.150308735844741,0.123778419060752,0.0208049225074653,0.0170021312013062,0.0101745620418998,0.0557991612690848,0.0367031734731821,0.0131958239952201,0.0411618239728098,0.0406750950072579,0.0112799958211514,0.00734794392105196,0.00670527905780546,0.00404619154798964,0.0148964692643617,0.0203130285596557,0.00661506099402523,0.0136048316042869,0.0133074843343541,0.00828792146183719,0.0745060334616569,0.226046847857664,0.0922565563160495,0.0201031413817703,0.0595295707108862,0.0367471708721649,0.00791213228164785,0.0222429187313466,0.0151383675384314,1.36400916871207,0.444310606579758,0.908695104681259,0.68801772374612,0.696754960184784,1.54163548780046,0.872940140026009,1.08483262291695,0.808297709818678,0.717275075005408,1.67246276546687,0.676506308055412,0.795485279733237,1.52804254024332,0.975855367799904,0.929537691101245,1.49395697846237,0.906593430556142,0,0,0,12,4,2,12,4,2
