"","varmx_sd_PC1_SDLDpre","varmx_sd_PC1_SDLDpost","varmx_sd_PC1_SDSDpre","varmx_sd_PC1_SDSDpost","varmx_sd_PC2_SDLDpre","varmx_sd_PC2_SDLDpost","varmx_sd_PC2_SDSDpre","varmx_sd_PC2_SDSDpost","varmx_sd_PC1_SDLDpre_vel","varmx_sd_PC1_SDLDpost_vel","varmx_sd_PC1_SDSDpre_vel","varmx_sd_PC1_SDSDpost_vel","varmx_sd_PC2_SDLDpre_vel","varmx_sd_PC2_SDLDpost_vel","varmx_sd_PC2_SDSDpre_vel","varmx_sd_PC2_SDSDpost_vel","varmx_sd_PC1_SDLDpre_acc","varmx_sd_PC1_SDLDpost_acc","varmx_sd_PC1_SDSDpre_acc","varmx_sd_PC1_SDSDpost_acc","varmx_sd_PC2_SDLDpre_acc","varmx_sd_PC2_SDLDpost_acc","varmx_sd_PC2_SDSDpre_acc","varmx_sd_PC2_SDSDpost_acc","varmx_PC1_movement_ori_sd_SDLD","varmx_ PC2_movement_ori_sd_SDLD","varmx_ PC1_movement_ori_sd_SDSD","varmx_PC2_movement_ori_sd_SDSD ","varmx_PC1_movement_vel_sd_SDLD","varmx_PC2_movement_vel_sd_SDLD ","varmx_PC1_movement_vel_sd_SDSD ","varmx_PC2_movement_vel_sd_SDSD","varmx_PC1_movement_acc_sd_SDLD ","varmx_PC2_movement_acc_sd_SDLD ","varmx_PC1_movement_acc_sd_SDSD","varmx_PC2_movement_acc_sd_SDSD","varmx_PC1_movement_ori_sd_absSDLD","varmx_PC2_movement_ori_sd_absSDLD","varmx_PC1_movement_ori_sd_absSDSD","varmx_PC2_movement_ori_sd_absSDSD","varmx_PC1_movement_vel_sd_absSDLD","varmx_PC2_movement_vel_sd_absSDLD","varmx_PC1_movement_vel_sd_absSDSD","varmx_PC2_movement_vel_sd_absSDSD","varmx_PC1_movement_acc_sd_absSDLD","varmx_PC2_movement_acc_sd_absSDLD","varmx_PC1_movement_acc_sd_absSDSD","varmx_PC2_movement_acc_sd_absSDSD","varmx_distances_ori_sdSDLD","varmx_distances_vel_sdSDLD","varmx_distances_acc_sdSDLD","varmx_distances_ori_sdSDSD","varmx_distances_vel_sdSDSD","varmx_distances_acc_sdSDSD"
"WxT_57.",0.175183327503682,0.209352216594611,0.0917734841816919,0.0962638701623772,-0.163972088661395,-0.110122744688393,-0.0744583423009612,-0.0683840421419274,-0.0184494702075035,-0.00676659544632487,-0.00756714800188051,-0.00217861526209605,-0.00522686457362996,-0.000537830479708737,-0.00849872012654756,-0.00192174091899835,0.00666201090592294,-0.000438857478986312,0.00276467763858447,0.0030568805358622,-0.00174732702047682,-0.00339847009674517,0.00274652886245501,0.000600298986470565,-0.034168889090929,-0.0538493439730016,-0.00449038598068531,-0.00607430015903372,-0.0116828747611786,-0.00468903409392122,-0.00538853273978446,-0.00657697920754921,0.00710086838490925,0.00165114307626834,-0.000292202897277732,0.00214622987598445,0.034168889090929,0.0538493439730016,0.00449038598068531,0.00607430015903372,0.0116828747611786,0.00468903409392122,0.00538853273978446,0.00657697920754921,0.00710086838490925,0.00165114307626834,0.000292202897277732,0.00214622987598445,0.0637751113525555,0.0125887490807999,0.00729030899743712,0.00755385257187167,0.00850252554152374,0.00216602982752909
"WxT_58.",0.183824998702936,0.14627503907759,0.135003184812899,0.143896759902096,-0.164529723316089,-0.0946374198902245,-0.0990961480464431,-0.0800335731116096,-0.00845344473483923,-0.00761294482400053,-0.0131082820304106,-0.0106259886516607,-0.0169530198998106,-0.00530868506031487,0.007020883463034,-0.00174260119147683,0.00214559256172542,0.00295467875932242,0.00528753378614934,0.00293226973701285,0.00341209586078264,0.000724047741561887,-0.00708513313594018,0.000594969598098864,0.037549959625346,-0.0698923034258647,-0.00889357508919714,-0.0190625749348334,-0.000840499910838701,-0.0116443348394957,-0.00248229337874994,0.00876348465451083,-0.000809086197597007,0.00268804811922075,0.0023552640491365,-0.00768010273403905,0.037549959625346,0.0698923034258647,0.00889357508919714,0.0190625749348334,0.000840499910838701,0.0116443348394957,0.00248229337874994,0.00876348465451083,0.000809086197597007,0.00268804811922075,0.0023552640491365,0.00768010273403905,0.0793406172526926,0.0116746294996635,0.00280717351910925,0.0210351477535416,0.00910826238686791,0.00803313430402784
"WxT_59.",0.200634780883675,0.195346355055984,0.277012739391274,0.253684584832782,-0.177538733744371,-0.118902100626162,-0.171606367338198,-0.141359732200173,-0.01367587621732,-0.00918160118293582,-0.00419772804647117,-0.0162370196192557,-0.0187709233257165,-0.00493477226624796,-0.0097782482849091,0.0065583784670198,0.00371683115934277,0.00180326645432911,-0.00516992922583637,0.00781149081785149,0.00272738919923925,-0.000485338044919785,0.00101772617313197,-0.00370577670112895,0.00528842582769165,-0.0586366331182096,0.0233281545584913,-0.0302466351380251,-0.00449427503438419,-0.0138361510594685,0.0120392915727845,-0.0163366267519289,0.00191356470501365,0.00321272724415903,-0.0129814200436879,0.00472350287426092,0.00528842582769165,0.0586366331182096,0.0233281545584913,0.0302466351380251,0.00449427503438419,0.0138361510594685,0.0120392915727845,0.0163366267519289,0.00191356470501365,0.00321272724415903,0.0129814200436879,0.00472350287426092,0.0588746311340845,0.0145477690463219,0.00373943127034522,0.0381976665815816,0.0202935929595121,0.0138140778104733
"WxT_6.",0.170482910703401,0.175503864496512,0.173156309701066,0.164653791308129,-0.133653086168883,-0.0878797570942042,-0.137723406539101,-0.126462204949271,-0.010942985417457,0.000620678640376572,-0.0184439075231399,-0.0103788022999128,-0.0115323711307601,-0.00288434650864551,-0.0059959610804339,-0.0111571270639281,0.00533634622363408,0.000540011756378816,0.0069926748407459,0.00233844174972461,0.00197110131031847,0.000557300997412477,-0.00294360634535734,0.000927518884534869,-0.00502095379311185,-0.0457733290746784,0.00850251839293734,-0.0112612015898305,-0.0115636640578336,-0.0086480246221146,-0.0080651052232271,0.00516116598349423,0.00479633446725526,0.00141380031290599,0.0046542330910213,-0.00387112522989221,0.00502095379311185,0.0457733290746784,0.00850251839293734,0.0112612015898305,0.0115636640578336,0.0086480246221146,0.0080651052232271,0.00516116598349423,0.00479633446725526,0.00141380031290599,0.0046542330910213,0.00387112522989221,0.0460478841161172,0.0144397595654198,0.00500036555129262,0.0141105450025517,0.00957515308341873,0.0060537175529641
"WxT_61.",0.158271655980464,0.178536906575673,0.204701603086954,0.220094271771304,-0.173614068871543,-0.114311915699832,-0.129648943997246,-0.177280763414341,-0.0166280167753368,-0.0196485477091567,-0.0210021214355483,-0.0233912632514832,-0.00957845089753128,0.00221796211864284,-0.0114248722945097,-0.0113990378240477,0.00446427453208657,0.00379044236484005,0.0115596352824335,0.00953409993956062,-0.000524888223789668,-0.00391524842820909,-0.00126541147202174,0.00282626608200529,-0.0202652505952087,-0.0593021531717104,-0.0153926686843504,0.0476318194170944,0.0030205309338199,-0.0117964130161741,0.00238914181593494,-2.58344704620328e-05,0.00067383216724652,0.00339036020441942,0.00202553534287289,-0.00409167755402703,0.0202652505952087,0.0593021531717104,0.0153926686843504,0.0476318194170944,0.0030205309338199,0.0117964130161741,0.00238914181593494,2.58344704620328e-05,0.00067383216724652,0.00339036020441942,0.00202553534287289,0.00409167755402703,0.062669177052899,0.0121769851428966,0.00345667356071224,0.0500572119699937,0.00238928148959325,0.00456559072096435
"WxT_62.",0.202034880267491,0.189250271152721,0.175791960259125,0.169982956193301,-0.199641941844009,-0.110797754338538,-0.127209717033892,-0.111396385136918,-0.0131199098792871,-0.011836064338304,-0.0213313564433719,-0.0129220713390996,-0.0236481079526675,-0.00542914666799398,-0.00387075205753682,-0.0110457699836619,0.00344406566939357,0.000360311895842303,0.00790718611530438,0.00777432854963464,0.00351450192319012,-0.000241507924793544,-0.00579172655757333,0.00194049823741555,0.0127846091147696,-0.0888441875054709,0.00580900406582374,-0.0158133318969735,-0.00128384554098312,-0.0182189612846735,-0.00840928510427233,0.00717501792612505,0.00308375377355127,0.00375600984798367,0.000132857565669743,-0.00773222479498887,0.0127846091147696,0.0888441875054709,0.00580900406582374,0.0158133318969735,0.00128384554098312,0.0182189612846735,0.00840928510427233,0.00717501792612505,0.00308375377355127,0.00375600984798367,0.000132857565669743,0.00773222479498887,0.0897593219878845,0.0182641399924971,0.0048597476595027,0.0168465424915796,0.0110542733006359,0.007733366111403
"WxT_63.",0.195072794607251,0.199802147340627,0.194063155835287,0.171314953801145,-0.165179164934618,-0.116814861557771,-0.126621606489983,-0.102046661857142,-0.0121201371599486,0.000163201342599015,-0.0103150968751361,-0.00694305552393302,-0.0114226820300932,-0.000572084299155361,-0.00399293072198767,-0.011372826252112,0.000979083206133649,-7.11429929716694e-05,0.00379777821679973,0.00595098285215537,-0.00190659535187887,0.000897611002312884,-0.00126898373912109,0.00215137215652169,-0.00472935273337663,-0.0483643033768472,0.0227482020341424,-0.0245749446328403,-0.0122833385025476,-0.0108505977309378,-0.00337204135120305,0.00737989553012431,0.00105022619910532,-0.00280420635419176,-0.00215320463535565,-0.00342035589564279,0.00472935273337663,0.0483643033768472,0.0227482020341424,0.0245749446328403,0.0122833385025476,0.0108505977309378,0.00337204135120305,0.00737989553012431,0.00105022619910532,0.00280420635419176,0.00215320463535565,0.00342035589564279,0.0485949855273608,0.0163895050531369,0.00299441953409615,0.033487439428737,0.00811378585555301,0.00404167349678019
"WxT_64.",0.192486839098013,0.200207076915995,0.228244450083127,0.171343043349223,-0.147071787199545,-0.116426082030555,-0.119471061507671,-0.134022758855004,-0.0135056547515968,-0.0041235928099659,-0.0120358174422783,-0.0112414937969992,-0.0163447881083557,-0.00210983302139038,-0.00772327028104368,-0.00765511082834262,0.00689340286830291,0.00211803070164296,0.00508989344374272,0.00491662693642713,0.00439991450847476,0.000517181294091835,0.00254203948043876,0.0035825093220683,-0.00772023781798181,-0.0306457051689899,0.0569014067339038,0.0145516973473327,-0.00938206194163087,-0.0142349550869653,-0.000794323645279052,-6.81594527010667e-05,0.00477537216665995,0.00388273321438292,0.000173266507315589,-0.00104046984162954,0.00772023781798181,0.0306457051689899,0.0569014067339038,0.0145516973473327,0.00938206194163087,0.0142349550869653,0.000794323645279052,6.81594527010667e-05,0.00477537216665995,0.00388273321438292,0.000173266507315589,0.00104046984162954,0.0316031852393213,0.0170486665931538,0.00615465649278519,0.0587326313388522,0.000797242600744535,0.00105479797776539
"WxT_65.",0.214974467098365,0.183802744485871,0.197874780817464,0.190017945014167,-0.189898635632914,-0.120176555098687,-0.124499826620546,-0.130972904583855,-0.0109052358398535,-0.0105729759694026,-0.00994389197015036,-0.0124097980853354,-0.0166643403489659,-0.00876837808731911,-0.0160174328835169,-0.00765209720055217,0.00143135345409568,0.00267165398004681,0.00363280490494065,0.00422630913315259,0.00094484764358743,-0.00242016167714822,0.00311986672753542,9.70159882622996e-06,0.0311717226124938,-0.0697220805342268,0.00785683580329616,0.00647307796330883,-0.000332259870450949,-0.00789596226164681,0.00246590611518505,-0.00836533568296474,-0.00124030052595113,0.00336500932073565,-0.000593504228211934,0.00311016512870919,0.0311717226124938,0.0697220805342268,0.00785683580329616,0.00647307796330883,0.000332259870450949,0.00789596226164681,0.00246590611518505,0.00836533568296474,0.00124030052595113,0.00336500932073565,0.000593504228211934,0.00311016512870919,0.0763730633446863,0.00790294987070414,0.00358631191104629,0.0101799119425971,0.00872121173103773,0.00316628716271031
"WxT_66.",0.206821469920004,0.212963322845365,0.1494844581112,0.155399686771784,-0.171453814169612,-0.127635303750815,-0.102526196980022,-0.109538162247004,-0.012030065122575,-0.0107127566508155,-0.0138891588160081,-0.0117208492366874,-0.0125948777474813,-0.00553032140766276,-0.00326077668642064,0.00722214285229329,0.00410113789421176,0.00334528268247546,0.00175268624939811,0.000909816134384977,0.00147064786059813,-0.00118858607271378,-0.00186107092398974,-0.00415327126043105,-0.00614185292536043,-0.0438185104187976,-0.00591522866058328,0.00701196526698228,-0.00131730847175944,-0.00706455633981858,-0.00216830957932065,-0.0104829195387139,0.000755855211736297,0.0026592339333119,0.000842870115013132,0.00229220033644131,0.00614185292536043,0.0438185104187976,0.00591522866058328,0.00701196526698228,0.00131730847175944,0.00706455633981858,0.00216830957932065,0.0104829195387139,0.000755855211736297,0.0026592339333119,0.000842870115013132,0.00229220033644131,0.0442468553987628,0.0071863243656434,0.00276456908272997,0.00917374443792455,0.0107048198717645,0.00244225559947437
"WxT_68.",0.185747087008628,0.229462803225037,0.194647408300209,0.235347913901173,-0.128440224591995,-0.101789212270804,-0.166901394562479,-0.104071191309226,-0.0103160299715365,-0.00542877659862149,-0.0287710655989013,-0.0148436966954752,-0.00919072830394682,-0.00387956604748975,-0.00660364560831522,0.000850234090447667,0.00340575330900796,-8.22135243570761e-05,0.01545826129827,0.00373349277038445,0.00184130669235563,-0.00159356396656405,-0.00415602168246746,-0.00481501150635306,-0.043715716216409,-0.0266510123211901,-0.040700505600964,-0.0628302032532532,-0.00488725337291497,-0.00531116225645707,-0.0139273689034262,-0.00745387969876288,0.00348796683336503,0.00343487065891968,0.0117247685278855,0.000658989823885605,0.043715716216409,0.0266510123211901,0.040700505600964,0.0628302032532532,0.00488725337291497,0.00531116225645707,0.0139273689034262,0.00745387969876288,0.00348796683336503,0.00343487065891968,0.0117247685278855,0.000658989823885605,0.0511990263780263,0.00721759586326936,0.00489532931212618,0.07486097512736,0.0157965796024251,0.0117432731646879
"WxT_69.",0.211968567051815,0.231831608012805,0.26714091932654,0.191887782487725,-0.151259653711382,-0.111268427026069,-0.135971365059805,-0.147510369526177,-0.00560450186569178,-0.0110010668615897,-0.00932724894265884,-0.00607581240187485,-0.0186214778040074,0.00772512579390616,-0.00333249032898464,-0.0181401545597165,0.00344323217069682,0.000843752896687443,0.00241736920535414,0.000314510627821508,0.00796008785241258,-0.00114783874352325,-0.00327005999159492,0.00177151983689108,-0.0198630409609903,-0.0399912266853134,0.0752531368388152,0.0115390044663719,0.00539656499589788,-0.0263466035979135,-0.00325143654078399,0.0148076642307318,0.00259947927400938,0.00910792659593583,0.00210285857753263,-0.005041579828486,0.0198630409609903,0.0399912266853134,0.0752531368388152,0.0115390044663719,0.00539656499589788,0.0263466035979135,0.00325143654078399,0.0148076642307318,0.00259947927400938,0.00910792659593583,0.00210285857753263,0.005041579828486,0.0446524199569755,0.026893613273425,0.00947162179211984,0.0761326685999932,0.0151604340158466,0.00546255813370435
"WxT_71.",0.165581411753203,0.178721156992608,0.141811055393909,0.156293651230134,-0.138127384517685,-0.0979543131326217,-0.110771169761816,-0.0929315928966142,-0.00597425729304872,-0.0101258358436485,-0.0145884280398649,-0.0122918083047353,-0.013006583349834,0.00260706382897829,-0.00567035247577114,0.000588904660309189,-0.000315106602229317,0.00161422494837904,0.00403785893496184,0.00487608294381412,0.00186411894731311,-0.00312479969062424,-0.00149770932339509,-0.00403776732888803,-0.0131397452394055,-0.0401730713850629,-0.0144825958362259,-0.0178395768652018,0.00415157855059982,-0.0156136471788123,-0.00229661973512957,-0.00625925713608032,-0.00192933155060836,0.00498891863793734,-0.00083822400885228,0.00254005800549294,0.0131397452394055,0.0401730713850629,0.0144825958362259,0.0178395768652018,0.00415157855059982,0.0156136471788123,0.00229661973512957,0.00625925713608032,0.00192933155060836,0.00498891863793734,0.00083822400885228,0.00254005800549294,0.0422673463735995,0.016156162374965,0.00534898396035466,0.022978165394237,0.00666729046190123,0.00267479235834955
"WxT_73.",0.162555065318831,0.217537184542564,0.185659118317446,0.223393478825558,-0.132127048453977,-0.103498234035572,-0.118632883721949,-0.139516611147385,-0.0135279255353969,-0.005557701638162,-0.0107084845916773,-0.0173333733905335,-0.00955391695048552,-0.00192872589268942,-0.0149900028157011,0.00746397466038308,0.0054674398351699,0.00104691433369436,0.0062313038600402,0.00712717735650647,0.000666096392407542,-0.00152727337800322,0.00652592962014063,-0.00267963430402388,-0.0549821192237333,-0.0286288144184045,-0.0377343605081118,0.0208837274254353,-0.0079702238972349,-0.00762519105779609,0.00662488879885616,-0.0224539774760842,0.00442052550147554,0.00219336977041077,-0.000895873496466262,0.00920556392416451,0.0549821192237333,0.0286288144184045,0.0377343605081118,0.0208837274254353,0.0079702238972349,0.00762519105779609,0.00662488879885616,0.0224539774760842,0.00442052550147554,0.00219336977041077,0.000895873496466262,0.00920556392416451,0.061989051044005,0.0110303221911215,0.00493476611998455,0.0431278568228937,0.023410900369138,0.00924905381558297
"WxT_74.",0.175655014970539,0.147270670130469,0.20145405554573,0.214817822190925,-0.145898007331648,-0.0925153632823039,-0.155752341255697,-0.14598240321637,-0.0109577121323201,-0.00766745629730382,-0.0236701724543955,-0.015707083014898,-0.0108967656212894,-0.00201567781113613,-0.0247976074922643,-0.00930567630188151,0.0031822049197418,0.00199411979162946,0.0152200283566069,0.00906322731027677,0.00146991185075143,-0.000727860828711758,0.00215423275850041,0.0014775744133687,0.0283843448400693,-0.0533826440493437,-0.0133637666451942,-0.00976993803932757,-0.00329025583501629,-0.00888108781015325,-0.0079630894394974,-0.0154919311903828,0.00118808512811235,0.00219777267946318,0.00615680104633017,0.00067665834513171,0.0283843448400693,0.0533826440493437,0.0133637666451942,0.00976993803932757,0.00329025583501629,0.00888108781015325,0.0079630894394974,0.0154919311903828,0.00118808512811235,0.00219777267946318,0.00615680104633017,0.00067665834513171,0.0604597197950743,0.00947098221683006,0.0024983496597227,0.016554212401667,0.0174186889698677,0.00619387323410228
"WxT_76.",0.15414339785027,0.172213874702427,0.211952352091016,0.202017078672512,-0.126253678567217,-0.105231846458942,-0.115344968554838,-0.144634458436289,-0.0105857778709784,-0.0151885935646826,-0.00631932998444748,-0.0141884943103223,0.00569519875526953,-0.000961154743471061,-0.00564787467859304,-0.00213591644463156,0.00150811497244429,0.0055544664066212,0.00311285897170544,0.00332971654919222,-0.00550726880954677,-0.00269695792201083,0.00369458695610318,-0.00404162949953656,-0.0180704768521572,-0.0210218321082746,0.00993527341850478,0.0292894898814509,0.00460281569370423,0.00665635349874059,0.00786916432587486,-0.00351195823396148,-0.00404635143417691,-0.00281031088753594,-0.000216857577486778,0.00773621645563974,0.0180704768521572,0.0210218321082746,0.00993527341850478,0.0292894898814509,0.00460281569370423,0.00665635349874059,0.00786916432587486,0.00351195823396148,0.00404635143417691,0.00281031088753594,0.000216857577486778,0.00773621645563974,0.0277211031319613,0.00809277172607791,0.00492654110035312,0.0309286901665115,0.00861728482903468,0.00773925527795954
"WxT_77.",0.165237605562941,0.173414373779382,0.194488443606872,0.159702547934228,-0.139923930081375,-0.113180165773392,-0.138244440471253,-0.0999100927078705,-0.0113042639198662,-0.0102573388940348,-0.00934308882245671,-0.0108557515061698,-0.00841496402674158,0.00158494253323895,-0.0177822654589168,0.00163880711720561,0.00289034276045555,0.00349785278129022,0.00432271508825842,0.00581398257815409,-0.000859975764798545,-0.00187701053758572,0.00507133080543391,0.00244390952076531,-0.0081767682164417,-0.0267437643079831,0.0347858956726438,-0.0383343477633821,-0.00104692502583141,-0.00999990655998053,0.00151266268371308,-0.0194210725761224,-0.000607510020834677,0.00101703477278718,-0.00149126748989567,0.0026274212846686,0.0081767682164417,0.0267437643079831,0.0347858956726438,0.0383343477633821,0.00104692502583141,0.00999990655998053,0.00151266268371308,0.0194210725761224,0.000607510020834677,0.00101703477278718,0.00149126748989567,0.0026274212846686,0.0279658446649902,0.0100545603194796,0.0011846637305467,0.0517646670634707,0.0194798924124779,0.00302112914877026
"WxT_78.",0.184713076466651,0.153815876146291,0.192904091189773,0.201424368113597,-0.138701823154045,-0.103667620074681,-0.121882345726441,-0.167619808179131,-0.0151274858771989,-0.00937563560350913,-0.020168297984135,-0.0347191031700792,0.00350761634758749,-0.00669132274396543,0.00394456286480618,0.000625697640990499,0.00350259292210423,-0.000239458485857458,0.00886993258782308,0.0139235211140297,-0.00359421106595249,-0.00237422743140081,-0.00649705781327768,-0.0105767333111522,0.03089720032036,-0.0350342030793642,-0.00852027692382448,0.0457374624526904,-0.00575185027368981,0.0101989390915529,0.0145508051859442,0.00331886522381568,0.00374205140796169,-0.00121998363455168,-0.00505358852620663,0.00407967549787448,0.03089720032036,0.0350342030793642,0.00852027692382448,0.0457374624526904,0.00575185027368981,0.0101989390915529,0.0145508051859442,0.00331886522381568,0.00374205140796169,0.00121998363455168,0.00505358852620663,0.00407967549787448,0.0467122293735012,0.0117090623093462,0.003935899999797,0.0465243010744914,0.0149245032725767,0.00649480632199026
"WxT_9.",0.159206394172793,0.149198135282862,0.220716270956363,0.178522193731121,-0.145154139329324,-0.0807105366086406,-0.0841421853494249,-0.102056005621168,-0.0118157124361341,-0.00764905492759362,-0.0117409878748751,-0.00701151127597625,0.000301548290592872,0.000585503458456135,-0.000356030137859305,-0.00213314402953613,-0.000174050852326184,0.00262822751337495,0.00644465591103014,0.00193879165342647,-0.00482712867048419,-0.000916170692779995,-0.004651794168605,-0.00139389485885422,0.0100082588899314,-0.0644436027206832,0.042194077225242,0.0179138202717436,-0.00416665750854052,-0.000283955167863263,-0.00472947659889885,0.00177711389167683,-0.00280227836570114,-0.0039109579777042,0.00450586425760367,-0.00325789930975078,0.0100082588899314,0.0644436027206832,0.042194077225242,0.0179138202717436,0.00416665750854052,0.000283955167863263,0.00472947659889885,0.00177711389167683,0.00280227836570114,0.0039109579777042,0.00450586425760367,0.00325789930975078,0.0652161266684027,0.00417632198601034,0.00481127387936342,0.0458393401961461,0.0050523343796232,0.00556028062425134
